	label	name	rawTweet	tweet_id	postTweet	keyN
5579	0	arusakow	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340417352878288897	2020 certification election following ou presidential results rt twitter updated	10
5580	0	Chachalina55	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340417939959291905	2020 certification election following ou presidential results rt twitter updated	10
5581	0	melodiefryar	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340417907906502656	carry cert election insane label listening officials rt trump tweets twitter	11
5582	0	sandchair	RT @MichaelArt123: Watching the Trump Admin &amp; Republican Congress hollow out the EPA standards, protections and staff -has been so painful…	1340418073279520770	admin amp congress epa has hollow painful protections republican rt staff standards trump watching	14
5583	0	Tanis42	RT @PalmerReport: Crippled Donald Trump is trying to scare us with talk of a military coup he knows he can't pull off https://t.co/qc9rSKlD…	1340418584720400387	coup crippled donald military pull rt scare talk trump	9
5584	0	Dappy_52	RT @ChrisMurphyCT: Nothing has changed here. We could have a $900 billion, life saving deal in an hour but the Republicans are still insist…	1340418710457245699	900 billion changed deal here hour insist life republicans rt saving	11
5585	0	drofdem	RT @EverydayEagle: @SenTedCruz @SeldenGADawgs We need substantive measures to correct the fraudulent presidential election---NOW!  Everythi…	1340418916707946501	correct election everythi fraudulent measures now presidential rt substantive	9
5586	0	CarrieSweet2017	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340420519213084674	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5587	0	GrantSmith16	RT @WalshFreedom: The President of the United States this morning just took the side of and defended the country that attacked us. That’s t…	1340420721286279173	attacked country defended morning president rt side states that united us	11
5588	0	lyndaed67738455	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340421063361114115	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5589	0	gabe_aguilar03	RT @TomJChicago: We are far too complacent a/b Trump’s psychotic behavior. He likely knows his freedom ends &amp; his secrets spill when he lea…	1340421244336758784	amp behavior complacent ends freedom lea psychotic rt secrets spill trump	11
5590	0	ImageFeeder	RT @kurteichenwald: GOP freaked that Biden staffer cursed. They spend days condeming someone with a doctorate calling herself doctor. Today…	1340421374825824256	biden calling condeming cursed days doctor doctorate freaked gop rt spend staffer today	13
5591	0	Deb_Tiva	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340421618888151040	convi discussing night office oval president rt sat seditious states suggestion united	12
5592	0	ImageFeeder	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340421534972702720	carry cert election insane label listening officials rt trump tweets twitter	11
5593	0	Ryanwages45	RT @KamalaHarris: The Biden-Harris administration has one of the most ambitious climate plans in history:  ✓Secure carbon-pollution free el…	1340421878675091456	administration ambitious biden carbon climate el free harris history plans pollution rt ✓secure	13
5594	0	Prosperous1776	RT @Prosperous1776: SCOTUS Chief John Roberts saved Obamacare because he became an advocate for ITS legal team by finding the federal gover…	1340424851304157187	advocate chief federal finding gover john legal obamacare roberts rt saved scotus team	13
5595	0	Ponderfood	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340425915579461634	convi discussing night office oval president rt sat seditious states suggestion united	12
5596	0	flossie_mc	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340425903839522816	convi discussing night office oval president rt sat seditious states suggestion united	12
5597	0	ButtlerSue	RT @PostOpinions: Far from building on the foundations that Trump laid, the Biden administration will have to start from scratch to develop…	1340426182253109249	administration biden building develop foundations laid rt scratch start trump	10
5598	0	NanaLindaK	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340426429910056960	convi discussing night office oval president rt sat seditious states suggestion united	12
5599	0	Zekesgirl1959	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340426429864030210	convi discussing night office oval president rt sat seditious states suggestion united	12
5600	0	SunnyBlondie	RT @hugolowell: Republican senators who were furious that Biden’s deputy chief of staff said an expletive are remarkably quiet tonight abou…	1340426695866773504	abou biden chief deputy expletive furious quiet remarkably republican rt senators staff tonight	13
5601	0	toymom303	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340429100876521473	carry cert election insane label listening officials rt trump tweets twitter	11
5602	0	FthisInsanity	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340429575550070784	convi discussing night office oval president rt sat seditious states suggestion united	12
5603	0	Dhuerta39502087	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340430057374806016	convi discussing night office oval president rt sat seditious states suggestion united	12
5604	0	jjj5819	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340432845966327808	convi discussing night office oval president rt sat seditious states suggestion united	12
5605	0	Dhuerta39502087	RT @SethAbramson: America is under attack by Russia. Thousands are dying of COVID-19 daily. The Pentagon won't work with Biden's team. The…	1340433124199546880	19 america attack biden covid daily dying pentagon rt russia team the thousands work	14
5606	0	29361RMSM	RT @AdamParkhomenko: Trump is asking about military options to stay in office. This has crossed every red line there is and every last Repu…	1340433665956974594	crossed line military office options red repu rt stay trump	10
5607	0	Prosperous1776	RT @Prosperous1776: How serious are DEMS with our national security?  Swalwell sleeps with Chinese spy, allows another spy direct access to…	1340433791878369280	access chinese dems direct national rt security sleeps spy spy swalwell to	12
5608	0	Gman19701974	RT @AdamParkhomenko: Trump is asking about military options to stay in office. This has crossed every red line there is and every last Repu…	1340434175808028672	crossed line military office options red repu rt stay trump	10
5609	0	cantescape2020	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340436678729748480	convi discussing night office oval president rt sat seditious states suggestion united	12
5610	0	Bandislife2004	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340436366358941697	2020 certification election following ou presidential results rt twitter updated	10
5611	0	Bandislife2004	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340436325481234440	carry cert election insane label listening officials rt trump tweets twitter	11
5612	0	sba1211	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340437720137687041	convi discussing night office oval president rt sat seditious states suggestion united	12
5613	0	KimManley7	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340440964070998016	convi discussing night office oval president rt sat seditious states suggestion united	12
5614	0	SocialWJustice1	RT @funder: I bet Trump stopped President-elect Biden’s security briefings to protect Putin/Russia. Because Trump’s a traitor.	1340441264429404167	bet biden briefings elect president protect putin rt russia security stopped traitor trump trump	14
5615	0	MariJoDeLeon	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340441257357627393	2020 certification election following ou presidential results rt twitter updated	10
5616	0	BethShepard	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340441419509542912	2020 certification election following ou presidential results rt twitter updated	10
5617	0	IkeepitB	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340441410005323776	convi discussing night office oval president rt sat seditious states suggestion united	12
5618	0	dumploser45	RT @KamalaHarris: The Biden-Harris administration has one of the most ambitious climate plans in history:  ✓Secure carbon-pollution free el…	1340441781536575488	administration ambitious biden carbon climate el free harris history plans pollution rt ✓secure	13
5619	0	AngelbuczAngela	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340443000284065792	convi discussing night office oval president rt sat seditious states suggestion united	12
5620	0	annettea55	RT @embolina95: @glennkirschner2 This is more evidence of homicide/genocide. I believe it's because they all have financial interests in PP…	1340445953245982720	evidence financial genocide homicide interests pp rt	7
5621	0	ButtlerSue	RT @LCattheBeach: OK my #Resister friends, you tell me when we should be worried because I am getting worried NOW!  25th amendment?    Trum…	1340445950431510529	25th amendment friends now resister rt trum worried worried	9
5622	0	simcik_renae	RT @JoeGavrich: “REPORT: DOMINION DELETED 2.7 MILLION TRUMP VOTES NATIONWIDE. DATA ANALYSIS FINDS   221,000 PENNSYLVANIA VOTES SWITCHED FRO…	1340446078307606528	000 221 analysis data deleted dominion finds fro million nationwide pennsylvania report rt switched trump votes votes	17
5623	0	mercenarygraphi	RT @kylegriffin1: Republicans are blocking a relief bill from coming together because Republicans want to make sure the relief bill limits…	1340446591400824832	bill bill blocking coming limits make relief relief republicans republicans rt	11
5624	0	EileenQuirke3	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340446826823110657	convi discussing night office oval president rt sat seditious states suggestion united	12
5625	0	Elizabe29599604	RT @kylegriffin1: Are the same Republicans upset with Jen O'Malley Dillon cursing going to express that same level outrage over Trump downp…	1340449128409665536	cursing dillon downp express jen level malley outrage republicans rt trump upset	12
5626	0	ImMissBehaving	"RT @acnewsitics: @realDonaldTrump @OANN I approve of the new label Twitter is putting on Donald's tweets. ""Election officials have certifie…"	1340449542005768195	approve certifie donald election label officials putting rt tweets twitter	10
5627	0	SKSteckle	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340450063722688512	2020 certification election following ou presidential results rt twitter updated	10
5628	0	meingram61	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340450046148526088	convi discussing night office oval president rt sat seditious states suggestion united	12
5629	0	CherokeeNative3	RT @JeffreyGoldberg: Not a bad day to consult @gtconway3d on the subject of Trump's fitness: https://t.co/gOSl3o389D	1340453506495389696	bad consult day fitness rt subject trump	7
5630	0	Katj512	RT @tribelaw: Doing Putin’s bidding as Russia wages war on the US — yes, cyberwar is WAR — may be the most obvious among Trump’s high crime…	1340453631171158016	bidding crime cyberwar high obvious putin rt russia trump wages war war yes	13
5631	0	MileenKirkpatr3	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340453609188802563	carry cert election insane label listening officials rt trump tweets twitter	11
5632	0	DBootcheck	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340453416930308098	convi discussing night office oval president rt sat seditious states suggestion united	12
5633	0	BillRayburn6	RT @mmpadellan: trump picked Mike Pence as his Vice President because he knew no matter how crazy, unhinged, and treasonous his behavior wa…	1340454019282706433	behavior crazy knew matter mike pence picked president rt treasonous trump unhinged vice wa	14
5634	0	straitarrow10	RT @PattyArquette: I know 2 families who had deaths and hospitalizations following Thanksgiving gatherings. Both were Trump supporters. One…	1340454529351892992	deaths families gatherings hospitalizations one rt supporters thanksgiving trump	9
5635	0	AngelbuczAngela	RT @Kasparov63: Are you kidding? His own Secretary of State, a full loyalist, already admitted it was Russia! When I said in 2017 that Trum…	1340455040427970560	2017 admitted full kidding loyalist rt russia secretary state trum	10
5636	0	TalkShap	RT @Amy_Siskind: Biden will be sworn in one month from tomorrow. Trump's ideas are getting more fantastical because of the nuts left in his…	1340455165997043714	biden fantastical his ideas left month nuts rt sworn tomorrow trump	11
5637	0	AdakCharley	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340455317306531843	convi discussing night office oval president rt sat seditious states suggestion united	12
5638	0	persistentpengn	RT @AdamParkhomenko: Trump is asking about military options to stay in office. This has crossed every red line there is and every last Repu…	1340455550182596609	crossed line military office options red repu rt stay trump	10
5639	0	cosmicXphoenix	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340458130619191297	convi discussing night office oval president rt sat seditious states suggestion united	12
5640	0	cathy1854	RT @donwinslow: NEVER FORGET...  Donald Trump came within ***43,000 votes*** of being re-elected even though Biden won the popular vote by…	1340458438514667521	000 43 biden by donald elected forget popular re rt trump vote votes won	14
5641	0	leene50	RT @ChrisMurphyCT: Nothing has changed here. We could have a $900 billion, life saving deal in an hour but the Republicans are still insist…	1340458407204024320	900 billion changed deal here hour insist life republicans rt saving	11
5642	0	CherokeeNative3	RT @b_fung: NEW: Twitter has updated the labels it applies to election misinformation. Now, false claims of election victory will carry lab…	1340458406675578881	applies carry claims election election false lab labels misinformation new now rt twitter updated victory	15
5643	2	LeslieMusoko	RT @Randbreloaded: Join us for a delightful inaugural dinner event celebrating this historic election victory. A lively, glamorous and styl…	1340458674863665153	celebrating delightful dinner election event glamorous historic inaugural join lively rt styl victory	13
5644	0	ImMissBehaving	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340458669742432258	convi discussing night office oval president rt sat seditious states suggestion united	12
5645	0	AmazingChevVolt	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340459192616968193	convi discussing night office oval president rt sat seditious states suggestion united	12
5646	0	dortha_threet	RT @NappingLion: @jonathanvswan I really hope Biden/Harris will have the nerves to prosecute these criminals and and set example for future…	1340459468383989761	biden criminals future harris hope nerves prosecute rt set	9
5647	0	chinwind1	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340459676626898944	convi discussing night office oval president rt sat seditious states suggestion united	12
5648	0	jinxiejae	RT @BigBlueWaveUSA: It’s not too late to phone bank, text bank &amp; donate to #JonOssoff &amp; #RaphaelWarnock through https://t.co/TVWw0sbpEZ. Th…	1340462598924296193	amp amp bank bank donate it jonossoff late phone raphaelwarnock rt text th	13
5649	0	LetsTurnFLBlue	RT @HawaiiDelilah: “‘They think 250,000 people could die and I want this model to show that fewer than 100,000 people will die in the worst…	1340463122000343040	000 000 100 250 die die fewer model people people rt show they worst	14
5650	0	SmithSeigel	RT @TimInHonolulu: @jonathanvswan As a matter of law, they have a duty to report Trump's intent to commit crimes that they have the ability…	1340463121908060162	ability commit crimes duty intent law matter report rt trump	10
5651	0	BrudderClyde	RT @UROCKlive1: McConnell racked up huge vote leads in traditionally Democratic strongholds, including counties that he had never before ca…	1340463434421465090	ca counties democratic huge including leads mcconnell racked rt strongholds traditionally vote	12
5652	0	elephant1417	RT @BillyBaldwin: Somebody might want to remind Trump, General Flynn and White House Council Sidney Powell how things ended up for former R…	1340463646888083456	council ended flynn general house powell remind rt sidney things trump white	12
5653	0	jinxiejae	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340463773669191680	2020 certification election following ou presidential results rt twitter updated	10
5654	0	jinxiejae	RT @funder: The 25th Amendment exists to remove criminal sociopaths like Trump from office.	1340464667571843072	25th amendment criminal exists office remove rt sociopaths trump	9
5655	0	angelsslave	"RT @tburages: @marcorubio Trump is even today giving ""aid and comfort"" to the enemy while they are attacking the country.  Why are you givi…"	1340464664417746944	aid attacking comfort country enemy givi giving rt today trump	10
5656	0	lumezgo77	RT @HHSGov: General Gus Perna, Chief Operating Officer for Operation Warp Speed (#OWS), explains the five key tenets behind the successful…	1340467695897235458	chief explains general gus key officer operating operation ows perna rt speed successful tenets warp	15
5657	0	EileenQuirke3	RT @brhodes: Trump stands down on hacking, says nothing about Navalny poisoning, downsizes US military presence in Germany, embraces Russia…	1340467951879766016	downsizes embraces germany hacking military navalny poisoning presence rt russia stands trump	12
5658	0	Eilonwy24	RT @waltshaub: Donald Trump is a Russian puppet.	1340468462825611264	donald puppet rt russian trump	5
5659	0	Donnamusgrove1	RT @rjcrock2003: Obama --&gt;Trump--&gt;Biden.  @realDonaldTrump tried to undo all that Obama put in place.  Now he's trying to sabotage the Bide…	1340468590512771072	bide biden gt gt obama obama place put rt sabotage trump undo	12
5660	0	annettea55	RT @hugolowell: Republican senators who were furious that Biden’s deputy chief of staff said an expletive are remarkably quiet tonight abou…	1340472765166604288	abou biden chief deputy expletive furious quiet remarkably republican rt senators staff tonight	13
5661	0	behe_2020	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340473143966617601	convi discussing night office oval president rt sat seditious states suggestion united	12
5662	0	barbaralay8	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340473599673597953	convi discussing night office oval president rt sat seditious states suggestion united	12
5663	0	mamablank	RT @FirenzeMike: Any member of Congress that has attended a superspreader event at the White House or a Trump campaign rally should NOT be…	1340473783933648896	attended be campaign congress event house member rally rt superspreader trump white	12
5664	0	drofdem	RT @w_terrence: They said the election results are clear and I agree they clearly show Joe Biden cheated!	1340476686241034241	agree biden cheated clear election joe results rt show	9
5665	0	SocialWJustice1	RT @umairh: Trump will take it the coup far as he possibly can. He would love to get the military involved, even if to force him out. Becau…	1340477070393143300	becau can coup force involved love military out possibly rt trump	11
5666	0	Abuelissss	RT @hugolowell: Republican senators who were furious that Biden’s deputy chief of staff said an expletive are remarkably quiet tonight abou…	1340477196419428352	abou biden chief deputy expletive furious quiet remarkably republican rt senators staff tonight	13
5667	0	DonnaMu92783278	RT @medit8now: @waltshaub I’m not afraid either. Thank you for this post. I’ve been told I’m not furious enough. I have faith in our democr…	1340479970364289025	afraid democr either enough faith furious post rt told ve	10
5668	0	jimlb314	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340480040740421632	convi discussing night office oval president rt sat seditious states suggestion united	12
5669	0	IJS03422635	RT @covie_93: But seriously, what the hell does Putin have on Donald Trump???	1340480587459665922	donald hell putin rt seriously trump	6
5670	0	santafegirl15	RT @funder: The 25th Amendment exists to remove criminal sociopaths like Trump from office.	1340480584607440900	25th amendment criminal exists office remove rt sociopaths trump	9
5671	0	RichNChrist57	RT @TomFitton: Report Alleges Zuckerberg‘s $419 Million ‘Improperly Influenced Election‘ https://t.co/3CXFfPobzu via @BreitbartNews	1340480950069833728	419 alleges election improperly influenced million report rt zuckerberg	9
5672	0	santafegirl15	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340480931086254080	convi discussing night office oval president rt sat seditious states suggestion united	12
5673	0	HRHAdeyemiAdams	@marceelias In other news, Trump's campaign has recorded over $220 Million in donations towards their fight to 'reg… https://t.co/Ss9bcxwh7o	1340481609187901440	220 campaign donations fight million news recorded reg trump	9
5674	0	santafegirl15	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340481949542957066	2020 certification election following ou presidential results rt twitter updated	10
5675	0	lacunalingua_3	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340484704869474304	convi discussing night office oval president rt sat seditious states suggestion united	12
5676	0	frandershgoldst	RT @kurteichenwald: GOP freaked that Biden staffer cursed. They spend days condeming someone with a doctorate calling herself doctor. Today…	1340485017147899904	biden calling condeming cursed days doctor doctorate freaked gop rt spend staffer today	13
5677	0	KatTompkins	"RT @axios: NEW: Joe Biden and Mexican President Andrés Manuel López Obrador discussed in a call working together on a ""new approach"" to mig…"	1340489295451353088	andrés approach biden call discussed joe lópez manuel mexican mig new new obrador president rt working	16
5678	0	Bob78308342	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340490066246983681	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5679	0	dorothystella7	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340493402991935488	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5680	0	Zekesgirl1959	"RT @NPR: Atlantic City is auctioning off the chance to push the button to implode the Trump Plaza Hotel and Casino on Jan. 29 — which ""will…"	1340493999489110017	29 atlantic auctioning button casino chance city hotel implode jan plaza push rt trump will  which	16
5681	0	flossie_mc	RT @Green_Footballs: How Trump’s Denial and Mismanagement Led to the Covid Pandemic’s Dark Winter https://t.co/qVXgHjqQ3r https://t.co/BWjq…	1340493996318203904	covid dark denial led mismanagement pandemic rt trump winter	9
5682	0	HRHAdeyemiAdams	@mehdirhasan In other news, Trump's campaign has recorded over $220 Million in donations towards their fight to 're… https://t.co/OLAyLq0pex	1340494517988954114	220 campaign donations fight million news re recorded trump	9
5683	0	KeithGrant09	@BernieSanders Hey guys, you can track Georgia votes with this link. My county is Henry County. We voted blue in th… https://t.co/zkMcW6vLPD	1340496987146366978	blue county county georgia guys henry hey link th track voted votes	12
5684	0	organic2016	RT @Rasmussen_Poll: Almost half (47%) of American voters believe there was enough fraud to ensure Biden would win in the recent elections,…	1340497302486568960	47 american biden elections ensure fraud half recent rt voters win	11
5685	0	leonornila0823	RT @kurteichenwald: GOP freaked that Biden staffer cursed. They spend days condeming someone with a doctorate calling herself doctor. Today…	1340497282144161793	biden calling condeming cursed days doctor doctorate freaked gop rt spend staffer today	13
5686	0	lyndaed67738455	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340497631643119618	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5687	0	leonornila0823	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340498062293094401	2020 certification election following ou presidential results rt twitter updated	10
5688	0	JimLHorn1	RT @B52Malmet: When Joe Biden is president, the press will hold his non-bone-spurs feet to the fire. And he won’t call them fake news.	1340501686498947074	biden bone call fake feet fire hold joe news non president press rt spurs won	15
5689	0	HinderTrump	RT @funder: I bet Trump stopped President-elect Biden’s security briefings to protect Putin/Russia. Because Trump’s a traitor.	1340501668396490752	bet biden briefings elect president protect putin rt russia security stopped traitor trump trump	14
5690	0	HRHAdeyemiAdams	@parlertakes @realDonaldTrump Meanwhile, Trump's campaign has recorded over $220 Million in donations towards their… https://t.co/muNYjAajjy	1340502076200275971	220 campaign donations meanwhile million recorded their trump	8
5691	0	minamaya13	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340506186706247686	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5692	0	MaryJan62216031	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340505956027936769	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5693	0	Jmh6543Jimmy	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340505793464918028	convi discussing night office oval president rt sat seditious states suggestion united	12
5694	0	Roberta15713026	RT @mkraju: Marco Rubio on Trump downplaying cyberhacks. Asked him if Trump should be downplaying it, Rubio said: “You’ll have to ask the W…	1340506372446838785	asked cyberhacks downplaying downplaying it ll marco rt rubio rubio said trump trump you	14
5695	0	Roberta15713026	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340507212276490240	convi discussing night office oval president rt sat seditious states suggestion united	12
5696	0	JoyM2020	"RT @WajahatAli: Anyone who is doing ""both sides"" journalism right now with Trump as President needs to retire from journalism."	1340507400097423360	both journalism journalism president retire rt sides trump	8
5697	0	minamaya13	RT @WSJPolitics: President Trump didn’t lose the election in the big cities where he and his allies accuse Democratic mayors and their poli…	1340510938684928000	accuse allies big cities democratic didn election lose mayors poli president rt trump	13
5698	0	dire_donald	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340510921538453504	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5699	0	cosmicXphoenix	"RT @donwinslow: Thank you to Twitter for listening.  Trump's insane tweets now carry a very different label:  ""Election officials have cert…"	1340510884670615553	carry cert election insane label listening officials rt trump tweets twitter	11
5700	0	mrssuzbarela	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340510795306692608	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5701	0	cosmicXphoenix	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340510534093975552	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5702	0	MonicaRivpin	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340510378523029505	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5703	0	jp1dp2	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340510366040768517	convi discussing night office oval president rt sat seditious states suggestion united	12
5704	0	mrssuzbarela	RT @waltshaub: 3 hours ago, Trump defended Russia by downplaying its devastating attack on our cyber systems and suggesting it came from Ch…	1340511194533122049	ago attack ch cyber defended devastating downplaying hours rt russia suggesting systems trump	13
5705	0	stayintouchDB	RT @BrendanNyhan: Donald Trump will not succeed. Joe Biden will be president on January 20. But the fact that a coup is being considered an…	1340511318005170179	20 an biden considered coup donald fact january joe president rt succeed trump	13
5706	0	Multijo1	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340512015928991746	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5707	0	JulieBa73315767	RT @joshscampbell: When I was at the FBI handling foreign cyber attacks, the Obama team was constantly on our case to swiftly identify the…	1340515488393211904	attacks case constantly cyber fbi foreign handling identify obama rt swiftly team the	13
5708	0	Chickad68372567	RT @waltshaub: 3 hours ago, Trump defended Russia by downplaying its devastating attack on our cyber systems and suggesting it came from Ch…	1340515481246179329	ago attack ch cyber defended devastating downplaying hours rt russia suggesting systems trump	13
5709	0	xzxzanalazy	RT @GingerGano: Joe Biden is still not my President!!!!   Who is with me??? Drop Your Handle....	1340518764517883904	biden drop handle joe me president rt	7
5710	0	AMFGM	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340518918738358273	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5711	0	freddyatton	"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…"	1340519465071439872	declaring discuss fair felon free idea law martial military ordering preside re rt run	14
5712	0	lockhimUPP	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340524292556156933	convi discussing night office oval president rt sat seditious states suggestion united	12
5713	0	Abuelissss	"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…"	1340524835307458560	1m as elections georgia georgians reports rt runoff senate that turned vote	12
5714	0	JimLHorn1	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340527648666132480	convi discussing night office oval president rt sat seditious states suggestion united	12
5715	0	KoodGarma	RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…	1340527582152859648	convi discussing night office oval president rt sat seditious states suggestion united	12
5716	0	PamSabourin	"RT @brianstelter: This just in from Twitter: ""Following certification of the results of the 2020 US Presidential Election, we've updated ou…"	1340527568932507650	2020 certification election following ou presidential results rt twitter updated	10
